Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
0|13.749364|85.282282|43.270131|23.840982|78.268765|37.647059
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
Epoch|TrainCost|TrainAll|TrainRoot|TestCost|TestAll|TestRoot
0|40.203441|68.571911|25.794732|38.761788|68.593626|26.793824
